%!!
%!!  1998 Atmospheric delta 14C and radiocarbon ages from:
%!!
%!!  M. Stuiver, P. J. Reimer, E. Bard, J. W. Beck, G. S. Burr,
%!!  K. A. Hughen, B. Kromer, F. G. McCormac, J. v. d. Plicht 
%!!  and M. Spurk. INTCAL98 Radiocarbon Age Calibration, 24,000-0
%!!  cal BP. Radiocarbon 40, 1041-1083 (1998).  
%!!
%!! Time is given in kilo-years before 1950.
%!!
%!!
% Age           Delta 14C  
%                per mil  
6.3250		71.6000
6.3350		75.1000
6.3450		76.6000
6.3550		73.7000
6.3650		73.7000
6.3750		82.6000
6.3850		82.4000
6.3950		82.7000
6.4050		79.1000
6.4150		71.4000
6.4250		75.8000
6.4350		78.7000
6.4450		76.7000
6.4550		73.4000
6.4650		77.4000
6.4750		76.5000
6.4850		78.0000
6.4950		76.5000
6.5050		72.5000
6.5150		74.7000
6.5250		77.4000
6.5350		77.1000
6.5450		78.3000
6.5550		77.5000
6.5650		79.0000
6.5750		75.2000
6.5850		78.7000
6.5950		82.9000
6.6050		81.4000
6.6150		86.0000
6.6250		83.8000
6.6350		85.3000
6.6450		80.4000
6.6550		84.5000
6.6650		81.4000
6.6750		77.7000
6.6850		77.0000
6.6950		76.3000
6.7050		85.0000
6.7150		87.8000
6.7250		82.2000
6.7350		79.7000
6.7450		81.0000
6.7550		78.9000
6.7650		73.7000
6.7750		83.3000
6.7850		81.9000
6.7950		81.0000
6.8050		76.7000
6.8150		71.6000
6.8250		81.9000
6.8350		80.8000
6.8450		87.7000
6.8550		83.8000
6.8650		82.8000
6.8750		83.3000
6.8850		85.1000
6.8950		81.7000
6.9050		82.4000
6.9150		81.3000
6.9250		83.9000
6.9350		85.2000
6.9450		85.2000
6.9550		82.9000
6.9650		86.3000
6.9750		87.0000
6.9850		88.1000
6.9950		87.0000
7.0050		86.5000
7.0150		84.5000
7.0250		84.8000
7.0350		80.7000
7.0450		84.3000
7.0550		83.3000
7.0650		88.0000
7.0750		89.0000
7.0850		94.3000
7.0950		88.8000
7.1050		85.7000
7.1150		92.1000
7.1250		95.2000
7.1350		103.3000
7.1450		102.0000
7.1550		102.1000
7.1650		90.8000
7.1750		99.7000
7.1850		94.5000
7.1950		99.2000
7.2050		100.5000
7.2150		94.7000
7.2250		100.0000
7.2350		98.8000
7.2450		100.0000
7.2550		93.2000
7.2650		94.5000
7.2750		88.2000
7.2850		92.4000
7.2950		90.7000
7.3050		94.4000
7.3150		92.5000
7.3250		89.6000
